sale_id,date,customer_id,product_id,category,quantity,unit_price,discount,total_amount,payment_method,store_location
SALE-029080,2026-04-27 12:39:05,CUS-002032,PROD-0925,Hogar,1,293.83,0.0,293.83,App Fpay,Miraflores
SALE-029081,2026-04-08 13:41:36,CUS-008330,PROD-0901,Hogar,2,1069.42,0.0,2138.84,Débito,Lima Centro
SALE-029082,2026-05-05 20:23:52,CUS-001937,PROD-0815,Calzado,3,352.76,0.0,1058.28,Efectivo,Miraflores
SALE-029083,2026-01-31 22:18:31,CUS-000440,PROD-0180,Moda,1,126.15,0.0,126.15,Efectivo,Online
SALE-029084,2026-02-20 09:05:11,CUS-004406,PROD-0583,Electrohogar,2,3567.13,0.0,7134.26,Débito,San Isidro
SALE-029085,2026-02-10 08:37:11,CUS-006684,PROD-0458,Calzado,2,464.0,0.0,928.0,Débito,Miraflores
SALE-029086,2026-03-12 12:31:42,CUS-008396,PROD-0113,Moda,1,130.11,0.0,130.11,App Fpay,Lima Centro
SALE-029087,2026-02-20 16:59:45,CUS-001092,PROD-0618,Tecnología,1,1585.71,0.0,1585.71,Débito,Miraflores
SALE-029088,2026-02-28 03:58:01,CUS-007350,PROD-0253,Tecnología,1,3693.03,0.0,3693.03,Efectivo,Online
SALE-029089,2026-03-01 05:22:33,CUS-002799,PROD-0725,Tecnología,1,381.0,0.0,381.0,Tarjeta CMR,Online
SALE-029090,2026-02-25 12:20:26,CUS-003585,PROD-0085,Calzado,2,238.55,0.0,477.1,Débito,Miraflores
SALE-029091,2026-02-22 08:39:13,CUS-006628,PROD-0848,Calzado,2,593.66,0.0,1187.32,Tarjeta CMR,San Isidro
SALE-029092,2026-01-08 06:11:37,CUS-004862,PROD-0720,Calzado,2,321.61,0.0,643.22,App Fpay,Miraflores
SALE-029093,2026-01-20 19:27:26,CUS-003744,PROD-0239,Hogar,1,1013.06,0.15,861.1,Tarjeta CMR,Lima Centro
SALE-029094,2026-03-06 01:58:46,CUS-009796,PROD-0148,Tecnología,1,6505.16,0.0,6505.16,Tarjeta CMR,Lima Centro
SALE-029095,2026-04-30 11:11:49,CUS-006080,PROD-0705,Calzado,2,219.85,0.0,439.7,Tarjeta CMR,Online
SALE-029096,2026-03-30 17:06:11,CUS-008422,PROD-0710,Moda,2,295.46,0.0,590.92,Débito,San Isidro
SALE-029097,2026-05-03 00:18:06,CUS-000860,PROD-0577,Moda,2,288.98,0.0,577.96,Débito,Lima Centro
SALE-029098,2026-04-09 13:04:34,CUS-008498,PROD-0134,Tecnología,3,5469.37,0.0,16408.11,Efectivo,Lima Centro
SALE-029099,2026-04-17 15:40:24,CUS-009962,PROD-0505,Tecnología,1,3370.93,0.0,3370.93,Efectivo,Online
SALE-029100,2026-03-10 10:54:07,CUS-004385,PROD-0678,Moda,1,52.34,0.0,52.34,App Fpay,Online
SALE-029101,2026-02-15 00:43:21,CUS-008595,PROD-0621,Tecnología,2,6931.45,0.0,13862.9,App Fpay,Online
SALE-029102,2026-02-19 21:43:31,CUS-005072,PROD-0180,Moda,1,126.15,0.15,107.23,Efectivo,San Isidro
SALE-029103,2026-03-11 09:49:23,CUS-003849,PROD-0215,Hogar,1,506.33,0.15,430.38,Débito,Online
SALE-029104,2026-03-12 05:25:36,CUS-006003,PROD-0545,Calzado,1,155.77,0.0,155.77,Débito,Miraflores
SALE-029105,2026-02-24 16:16:42,CUS-001338,PROD-0814,Moda,1,303.19,0.0,303.19,Efectivo,Online
SALE-029106,2026-02-19 15:44:15,CUS-008422,PROD-0173,Electrohogar,2,3889.24,0.0,7778.48,Tarjeta CMR,Online
SALE-029107,2026-03-23 18:59:15,CUS-007617,PROD-0191,Moda,1,114.16,0.15,97.04,Efectivo,San Isidro
SALE-029108,2026-04-24 06:08:09,CUS-005211,PROD-0311,Calzado,1,127.77,0.0,127.77,App Fpay,Miraflores
SALE-029109,2026-01-17 07:06:07,CUS-004739,PROD-0057,Calzado,3,438.67,0.0,1316.01,Efectivo,San Isidro
SALE-029110,2026-04-20 09:31:18,CUS-004601,PROD-0085,Calzado,1,238.55,0.0,238.55,Débito,Online
SALE-029111,2026-04-16 22:31:46,CUS-007056,PROD-0490,Hogar,1,886.87,0.0,886.87,App Fpay,Online
SALE-029112,2026-01-03 17:42:42,CUS-001802,PROD-0879,Calzado,1,168.84,0.0,168.84,Efectivo,Miraflores
SALE-029113,2026-03-12 05:00:52,CUS-001407,PROD-0951,Moda,2,54.6,0.0,109.2,Tarjeta CMR,Miraflores
SALE-029114,2026-05-11 14:33:21,CUS-008611,PROD-0360,Moda,2,52.86,0.0,105.72,Débito,Online
SALE-029115,2026-01-26 09:51:21,CUS-005264,PROD-0057,Calzado,1,438.67,0.0,438.67,App Fpay,Miraflores
SALE-029116,2026-01-12 06:55:34,CUS-003930,PROD-0146,Tecnología,3,3399.71,0.0,10199.13,App Fpay,Lima Centro
SALE-029117,2026-01-24 07:46:16,CUS-002059,PROD-0674,Calzado,1,582.39,0.0,582.39,Efectivo,Online
SALE-029118,2026-01-09 14:17:02,CUS-004716,PROD-0409,Moda,2,297.49,0.0,594.98,Efectivo,Miraflores
SALE-029119,2026-02-24 06:49:44,CUS-009305,PROD-0956,Tecnología,1,5036.43,0.0,5036.43,Efectivo,Lima Centro
SALE-029120,2026-04-19 19:03:27,CUS-004534,PROD-0455,Hogar,1,229.82,0.0,229.82,App Fpay,Miraflores
SALE-029121,2026-02-07 14:30:59,CUS-007390,PROD-0945,Electrohogar,1,3274.43,0.0,3274.43,App Fpay,Miraflores
SALE-029122,2026-02-01 15:44:09,CUS-000801,PROD-0245,Hogar,1,721.06,0.0,721.06,Débito,San Isidro
SALE-029123,2026-01-04 17:25:26,CUS-001444,PROD-0266,Electrohogar,1,3505.43,0.0,3505.43,Débito,Online
SALE-029124,2026-02-27 15:56:01,CUS-009392,PROD-0126,Hogar,1,1148.8,0.0,1148.8,App Fpay,San Isidro
SALE-029125,2026-02-11 23:50:32,CUS-008160,PROD-0486,Electrohogar,2,3278.99,0.0,6557.98,Tarjeta CMR,San Isidro
SALE-029126,2026-03-20 16:58:40,CUS-002675,PROD-0346,Tecnología,4,249.66,0.0,998.64,App Fpay,Miraflores
SALE-029127,2026-05-06 07:29:11,CUS-001114,PROD-0214,Tecnología,1,2471.29,0.0,2471.29,Tarjeta CMR,Lima Centro
SALE-029128,2026-04-08 10:53:08,CUS-002409,PROD-0639,Electrohogar,1,4472.93,0.0,4472.93,Débito,San Isidro
SALE-029129,2026-03-18 12:35:32,CUS-002692,PROD-0481,Electrohogar,3,3334.94,0.0,10004.82,Tarjeta CMR,San Isidro
SALE-029130,2026-03-19 16:20:55,CUS-002544,PROD-0088,Moda,3,195.71,0.0,587.13,Efectivo,Lima Centro
SALE-029131,2026-01-28 10:53:48,CUS-008607,PROD-0536,Hogar,1,274.37,0.0,274.37,App Fpay,Online
SALE-029132,2026-04-26 18:07:19,CUS-007640,PROD-0775,Moda,1,188.17,0.15,159.94,App Fpay,San Isidro
SALE-029133,2026-05-08 12:49:24,CUS-001152,PROD-0091,Tecnología,1,1773.08,0.0,1773.08,App Fpay,Lima Centro
SALE-029134,2026-05-08 03:23:38,CUS-008786,PROD-0725,Tecnología,1,381.0,0.0,381.0,Tarjeta CMR,Lima Centro
SALE-029135,2026-03-13 21:35:18,CUS-002194,PROD-0837,Calzado,1,280.66,0.0,280.66,App Fpay,Online
SALE-029136,2026-02-17 10:47:22,CUS-005539,PROD-0181,Tecnología,1,4276.58,0.15,3635.09,Tarjeta CMR,San Isidro
SALE-029137,2026-02-13 16:34:52,CUS-009403,PROD-0111,Moda,1,68.49,0.15,58.22,Efectivo,San Isidro
SALE-029138,2026-03-05 14:58:45,CUS-007552,PROD-0903,Calzado,1,220.71,0.0,220.71,Tarjeta CMR,San Isidro
SALE-029139,2026-03-23 11:51:25,CUS-009731,PROD-0384,Electrohogar,1,2276.32,0.15,1934.87,Tarjeta CMR,Lima Centro
SALE-029140,2026-01-11 17:16:45,CUS-002521,PROD-0126,Hogar,1,1148.8,0.15,976.48,App Fpay,San Isidro
SALE-029141,2026-03-17 19:45:45,CUS-004452,PROD-0206,Calzado,1,287.71,0.0,287.71,Efectivo,Miraflores
SALE-029142,2026-03-31 18:00:23,CUS-007035,PROD-0418,Moda,1,306.21,0.0,306.21,Efectivo,Miraflores
SALE-029143,2026-04-09 16:11:55,CUS-001263,PROD-0915,Moda,1,52.52,0.0,52.52,Tarjeta CMR,Miraflores
SALE-029144,2026-01-13 03:55:10,CUS-005437,PROD-0240,Moda,1,99.07,0.0,99.07,App Fpay,San Isidro
SALE-029145,2026-02-21 13:03:08,CUS-001830,PROD-0321,Tecnología,2,5427.76,0.15,9227.19,Débito,Online
SALE-029146,2026-02-05 14:24:46,CUS-000583,PROD-0480,Electrohogar,2,811.63,0.15,1379.77,Efectivo,Miraflores
SALE-029147,2026-01-03 04:25:15,CUS-002972,PROD-0819,Moda,1,344.98,0.15,293.23,Débito,Online
SALE-029148,2026-03-23 07:47:14,CUS-005952,PROD-0158,Electrohogar,1,3056.47,0.0,3056.47,App Fpay,Online
SALE-029149,2026-04-15 03:49:27,CUS-000338,PROD-0599,Electrohogar,3,4085.62,0.0,12256.86,Tarjeta CMR,San Isidro
SALE-029150,2026-01-12 17:13:22,CUS-008313,PROD-0208,Electrohogar,1,3216.7,0.0,3216.7,Tarjeta CMR,Online
SALE-029151,2026-02-07 07:22:07,CUS-008272,PROD-0526,Moda,2,339.61,0.0,679.22,Tarjeta CMR,Miraflores
SALE-029152,2026-02-01 10:40:03,CUS-005497,PROD-0721,Hogar,1,911.77,0.0,911.77,Débito,Online
SALE-029153,2026-01-24 04:02:49,CUS-001454,PROD-0615,Calzado,1,326.75,0.0,326.75,Efectivo,Lima Centro
SALE-029154,2026-04-19 15:14:56,CUS-009684,PROD-0066,Electrohogar,1,3835.2,0.0,3835.2,Tarjeta CMR,San Isidro
SALE-029155,2026-04-13 18:12:38,CUS-006619,PROD-0639,Electrohogar,1,4472.93,0.0,4472.93,Efectivo,San Isidro
SALE-029156,2026-01-14 20:27:49,CUS-003984,PROD-0146,Tecnología,1,3399.71,0.0,3399.71,Efectivo,Online
SALE-029157,2026-01-25 07:51:49,CUS-007277,PROD-0282,Calzado,1,318.88,0.0,318.88,App Fpay,Online
SALE-029158,2026-03-31 22:33:31,CUS-006484,PROD-0814,Moda,1,303.19,0.0,303.19,Débito,San Isidro
SALE-029159,2026-02-04 19:03:40,CUS-007809,PROD-0288,Hogar,1,830.17,0.0,830.17,Débito,Lima Centro
SALE-029160,2026-02-18 10:09:58,CUS-005974,PROD-0814,Moda,1,303.19,0.0,303.19,App Fpay,Online
SALE-029161,2026-03-12 14:21:01,CUS-007480,PROD-0227,Hogar,1,509.19,0.0,509.19,Débito,Lima Centro
SALE-029162,2026-04-11 12:43:13,CUS-004102,PROD-0272,Tecnología,2,6320.89,0.0,12641.78,Tarjeta CMR,Online
SALE-029163,2026-03-16 14:43:53,CUS-001313,PROD-0608,Calzado,1,581.34,0.0,581.34,Tarjeta CMR,Online
SALE-029164,2026-04-11 08:07:41,CUS-008174,PROD-0929,Calzado,1,264.05,0.0,264.05,Efectivo,Lima Centro
SALE-029165,2026-01-25 06:54:51,CUS-008929,PROD-0321,Tecnología,2,5427.76,0.15,9227.19,App Fpay,Miraflores
SALE-029166,2026-01-18 17:50:22,CUS-000661,PROD-0851,Electrohogar,1,4175.61,0.0,4175.61,App Fpay,San Isidro
SALE-029167,2026-04-09 16:49:01,CUS-003262,PROD-0016,Hogar,1,381.16,0.0,381.16,Débito,Lima Centro
SALE-029168,2026-01-21 00:56:31,CUS-005576,PROD-0546,Calzado,1,289.79,0.0,289.79,Efectivo,Miraflores
SALE-029169,2026-02-23 06:58:39,CUS-004096,PROD-0537,Hogar,1,864.79,0.15,735.07,Tarjeta CMR,Lima Centro
SALE-029170,2026-02-27 23:01:37,CUS-005043,PROD-0896,Calzado,3,481.5,0.0,1444.5,Débito,Online
SALE-029171,2026-04-25 06:57:25,CUS-005560,PROD-0485,Electrohogar,1,3996.7,0.0,3996.7,Efectivo,Lima Centro
SALE-029172,2026-03-21 03:31:12,CUS-007491,PROD-0402,Moda,1,41.02,0.0,41.02,Efectivo,Online
SALE-029173,2026-04-19 08:43:35,CUS-001927,PROD-0916,Moda,1,331.56,0.0,331.56,App Fpay,Online
SALE-029174,2026-02-16 06:06:57,CUS-000602,PROD-0298,Tecnología,1,6793.77,0.0,6793.77,Efectivo,Online
SALE-029175,2026-03-07 00:55:57,CUS-000208,PROD-0197,Calzado,1,512.44,0.0,512.44,Débito,Lima Centro
SALE-029176,2026-04-27 16:23:22,CUS-000214,PROD-0355,Electrohogar,1,2264.53,0.0,2264.53,Tarjeta CMR,Lima Centro
SALE-029177,2026-01-14 19:01:59,CUS-000008,PROD-0098,Hogar,1,905.23,0.0,905.23,Tarjeta CMR,Miraflores
SALE-029178,2026-01-27 09:35:23,CUS-000417,PROD-0805,Electrohogar,1,3914.51,0.0,3914.51,Efectivo,San Isidro
SALE-029179,2026-04-15 16:39:15,CUS-003385,PROD-0310,Moda,1,72.12,0.0,72.12,Tarjeta CMR,San Isidro
SALE-029180,2026-01-02 14:41:28,CUS-006479,PROD-0456,Moda,1,39.93,0.0,39.93,Efectivo,San Isidro
SALE-029181,2026-02-06 17:27:34,CUS-004251,PROD-0233,Moda,2,140.52,0.15,238.88,Tarjeta CMR,Online
SALE-029182,2026-02-07 03:28:13,CUS-008704,PROD-0507,Electrohogar,1,1968.18,0.0,1968.18,App Fpay,Lima Centro
SALE-029183,2026-01-24 11:12:04,CUS-004127,PROD-0336,Tecnología,1,3768.11,0.0,3768.11,Efectivo,Lima Centro
SALE-029184,2026-03-03 02:42:38,CUS-009718,PROD-0935,Moda,1,173.29,0.0,173.29,Débito,Miraflores
SALE-029185,2026-02-16 19:08:32,CUS-007969,PROD-0599,Electrohogar,3,4085.62,0.0,12256.86,App Fpay,Online
SALE-029186,2026-02-18 19:18:18,CUS-003356,PROD-0244,Electrohogar,1,3912.2,0.0,3912.2,Débito,Lima Centro
SALE-029187,2026-04-29 10:23:11,CUS-000970,PROD-0376,Tecnología,1,5058.18,0.15,4299.45,Efectivo,San Isidro
SALE-029188,2026-04-30 16:33:06,CUS-007499,PROD-0895,Calzado,1,178.32,0.0,178.32,App Fpay,Lima Centro
SALE-029189,2026-03-02 23:29:34,CUS-000354,PROD-0549,Tecnología,2,2092.19,0.0,4184.38,Tarjeta CMR,Miraflores
SALE-029190,2026-02-14 10:43:29,CUS-000905,PROD-0480,Electrohogar,1,811.63,0.0,811.63,Efectivo,Lima Centro
SALE-029191,2026-04-30 06:41:28,CUS-002881,PROD-0141,Hogar,1,120.99,0.0,120.99,Débito,Lima Centro
SALE-029192,2026-04-09 10:24:06,CUS-005585,PROD-0352,Moda,2,102.28,0.0,204.56,Tarjeta CMR,Lima Centro
SALE-029193,2026-05-01 13:06:11,CUS-004501,PROD-0007,Calzado,4,204.77,0.0,819.08,Débito,Miraflores
SALE-029194,2026-02-06 17:52:18,CUS-004775,PROD-0816,Moda,2,74.31,0.15,126.33,App Fpay,Miraflores
SALE-029195,2026-04-02 14:52:20,CUS-006022,PROD-0395,Moda,1,82.25,0.15,69.91,Efectivo,Miraflores
SALE-029196,2026-05-09 22:45:29,CUS-002914,PROD-0399,Hogar,1,652.8,0.0,652.8,Débito,San Isidro
SALE-029197,2026-01-02 02:36:55,CUS-005398,PROD-0993,Calzado,1,99.33,0.0,99.33,Tarjeta CMR,Lima Centro
SALE-029198,2026-02-27 11:13:35,CUS-004359,PROD-0383,Tecnología,3,2791.74,0.0,8375.22,Efectivo,San Isidro
SALE-029199,2026-01-23 11:23:12,CUS-004024,PROD-0829,Moda,1,36.37,0.0,36.37,Débito,Miraflores
SALE-029200,2026-04-04 11:57:22,CUS-005491,PROD-0802,Tecnología,1,4404.11,0.0,4404.11,App Fpay,San Isidro
SALE-029201,2026-04-04 00:18:47,CUS-008387,PROD-0078,Electrohogar,2,2307.28,0.0,4614.56,Tarjeta CMR,Miraflores
SALE-029202,2026-02-02 19:50:47,CUS-008145,PROD-0319,Moda,1,163.46,0.0,163.46,Efectivo,Lima Centro
SALE-029203,2026-04-22 12:50:24,CUS-009690,PROD-0839,Hogar,1,100.69,0.0,100.69,App Fpay,Online
SALE-029204,2026-01-09 21:27:33,CUS-007381,PROD-0106,Electrohogar,1,1664.14,0.0,1664.14,Tarjeta CMR,Miraflores
SALE-029205,2026-03-31 05:45:23,CUS-007128,PROD-0913,Hogar,1,1158.78,0.0,1158.78,Tarjeta CMR,Lima Centro
SALE-029206,2026-04-12 07:24:42,CUS-005690,PROD-0855,Electrohogar,1,1241.94,0.0,1241.94,Tarjeta CMR,San Isidro
SALE-029207,2026-04-04 20:41:26,CUS-008386,PROD-0346,Tecnología,1,249.66,0.0,249.66,Tarjeta CMR,Miraflores
SALE-029208,2026-03-14 23:50:38,CUS-000514,PROD-0903,Calzado,3,220.71,0.0,662.13,Débito,Lima Centro
SALE-029209,2026-03-23 23:06:05,CUS-003715,PROD-0856,Moda,1,204.88,0.0,204.88,Tarjeta CMR,Lima Centro
SALE-029210,2026-03-09 14:44:52,CUS-009761,PROD-0898,Calzado,4,181.61,0.0,726.44,Débito,San Isidro
SALE-029211,2026-02-26 06:38:53,CUS-005039,PROD-0050,Electrohogar,1,868.67,0.0,868.67,Tarjeta CMR,Lima Centro
SALE-029212,2026-05-08 06:32:52,CUS-003480,PROD-0143,Hogar,1,986.54,0.0,986.54,App Fpay,Miraflores
SALE-029213,2026-03-08 22:10:03,CUS-005575,PROD-0681,Electrohogar,1,3589.19,0.0,3589.19,Efectivo,San Isidro
SALE-029214,2026-01-31 10:50:39,CUS-003932,PROD-0653,Electrohogar,2,3781.97,0.0,7563.94,Tarjeta CMR,Miraflores
SALE-029215,2026-03-13 07:59:43,CUS-006324,PROD-0556,Calzado,1,228.8,0.0,228.8,Efectivo,San Isidro
SALE-029216,2026-04-29 20:01:06,CUS-003538,PROD-0485,Electrohogar,1,3996.7,0.0,3996.7,Débito,San Isidro
SALE-029217,2026-03-03 13:33:03,CUS-004564,PROD-0240,Moda,1,99.07,0.0,99.07,Débito,San Isidro
SALE-029218,2026-05-06 23:07:52,CUS-009684,PROD-0993,Calzado,2,99.33,0.0,198.66,Efectivo,San Isidro
SALE-029219,2026-01-10 05:12:58,CUS-003165,PROD-0030,Calzado,1,430.64,0.0,430.64,App Fpay,Online
SALE-029220,2026-04-02 07:28:31,CUS-000997,PROD-0886,Electrohogar,1,4405.19,0.0,4405.19,Débito,Online
SALE-029221,2026-01-27 22:18:00,CUS-008423,PROD-0394,Calzado,1,196.92,0.0,196.92,App Fpay,Miraflores
SALE-029222,2026-01-05 13:01:45,CUS-002812,PROD-0413,Moda,1,270.15,0.15,229.63,Efectivo,San Isidro
SALE-029223,2026-01-05 00:05:58,CUS-001308,PROD-0008,Electrohogar,1,942.95,0.15,801.51,Tarjeta CMR,San Isidro
SALE-029224,2026-02-24 15:38:57,CUS-005950,PROD-0689,Electrohogar,2,3730.94,0.0,7461.88,Tarjeta CMR,San Isidro
SALE-029225,2026-01-28 08:08:33,CUS-002382,PROD-0639,Electrohogar,1,4472.93,0.0,4472.93,App Fpay,Miraflores
SALE-029226,2026-04-04 16:27:42,CUS-003979,PROD-0336,Tecnología,1,3768.11,0.0,3768.11,Efectivo,Miraflores
SALE-029227,2026-04-26 17:33:45,CUS-007839,PROD-0378,Tecnología,2,4329.66,0.0,8659.32,Efectivo,Online
SALE-029228,2026-04-18 07:52:19,CUS-008956,PROD-0272,Tecnología,1,6320.89,0.0,6320.89,Tarjeta CMR,Lima Centro
SALE-029229,2026-02-23 01:20:58,CUS-001250,PROD-0050,Electrohogar,1,868.67,0.15,738.37,Débito,Online
SALE-029230,2026-03-27 13:57:52,CUS-008986,PROD-0869,Moda,1,234.81,0.15,199.59,Tarjeta CMR,San Isidro
SALE-029231,2026-04-01 21:38:53,CUS-003505,PROD-0821,Moda,2,196.54,0.0,393.08,Débito,Lima Centro
SALE-029232,2026-04-18 21:11:22,CUS-005953,PROD-0541,Hogar,1,423.12,0.0,423.12,Efectivo,Lima Centro
SALE-029233,2026-04-23 11:32:12,CUS-004917,PROD-0813,Hogar,2,912.58,0.0,1825.16,App Fpay,Online
SALE-029234,2026-03-28 02:51:32,CUS-006204,PROD-0502,Calzado,2,352.41,0.15,599.1,App Fpay,Lima Centro
SALE-029235,2026-03-27 13:10:28,CUS-002605,PROD-0071,Calzado,1,377.24,0.0,377.24,Efectivo,San Isidro
SALE-029236,2026-01-25 13:30:44,CUS-006607,PROD-0759,Calzado,1,149.31,0.0,149.31,Débito,Online
SALE-029237,2026-02-14 08:09:16,CUS-000561,PROD-0136,Hogar,1,825.25,0.0,825.25,App Fpay,Miraflores
SALE-029238,2026-04-22 01:26:10,CUS-003589,PROD-0535,Calzado,2,435.17,0.0,870.34,Tarjeta CMR,San Isidro
SALE-029239,2026-03-14 06:06:43,CUS-008267,PROD-0688,Tecnología,1,4287.94,0.0,4287.94,App Fpay,Lima Centro
SALE-029240,2026-04-18 16:59:31,CUS-006011,PROD-0900,Moda,1,147.88,0.0,147.88,Tarjeta CMR,Online
SALE-029241,2026-05-08 03:49:14,CUS-009014,PROD-0606,Electrohogar,1,4299.16,0.0,4299.16,App Fpay,Lima Centro
SALE-029242,2026-04-01 02:39:38,CUS-002558,PROD-0184,Electrohogar,2,2024.79,0.0,4049.58,App Fpay,Online
SALE-029243,2026-02-14 21:17:18,CUS-005739,PROD-0606,Electrohogar,1,4299.16,0.15,3654.29,Efectivo,Miraflores
SALE-029244,2026-04-17 00:36:00,CUS-006175,PROD-0643,Tecnología,1,4493.11,0.0,4493.11,App Fpay,San Isidro
SALE-029245,2026-03-07 01:53:05,CUS-008903,PROD-0151,Moda,4,305.45,0.0,1221.8,Tarjeta CMR,Miraflores
SALE-029246,2026-02-28 13:31:05,CUS-004160,PROD-0929,Calzado,1,264.05,0.0,264.05,Débito,Online
SALE-029247,2026-04-29 10:53:38,CUS-001937,PROD-0371,Tecnología,2,985.95,0.0,1971.9,Tarjeta CMR,Miraflores
SALE-029248,2026-05-07 07:01:26,CUS-008068,PROD-0828,Electrohogar,2,1365.87,0.0,2731.74,App Fpay,Miraflores
SALE-029249,2026-03-30 15:38:58,CUS-005732,PROD-0281,Hogar,1,1190.36,0.0,1190.36,Tarjeta CMR,Lima Centro
SALE-029250,2026-03-17 06:42:55,CUS-000310,PROD-0423,Electrohogar,1,2681.39,0.0,2681.39,Efectivo,Online
SALE-029251,2026-01-22 20:53:20,CUS-007274,PROD-0431,Electrohogar,1,3074.58,0.0,3074.58,Efectivo,Miraflores
SALE-029252,2026-04-21 21:01:02,CUS-006751,PROD-0135,Hogar,1,48.67,0.0,48.67,Débito,Lima Centro
SALE-029253,2026-05-01 16:24:55,CUS-005880,PROD-0188,Moda,1,248.41,0.0,248.41,App Fpay,San Isidro
SALE-029254,2026-01-03 15:13:48,CUS-000657,PROD-0605,Moda,1,30.8,0.15,26.18,Efectivo,Miraflores
SALE-029255,2026-03-01 11:18:44,CUS-008232,PROD-0670,Calzado,2,532.96,0.0,1065.92,App Fpay,Online
SALE-029256,2026-04-30 14:08:06,CUS-003483,PROD-0756,Tecnología,1,6040.18,0.0,6040.18,App Fpay,Miraflores
SALE-029257,2026-02-25 06:10:25,CUS-008749,PROD-0452,Moda,1,131.45,0.0,131.45,Débito,Lima Centro
SALE-029258,2026-05-03 14:19:31,CUS-008992,PROD-0326,Moda,1,106.37,0.0,106.37,Efectivo,San Isidro
SALE-029259,2026-02-07 16:54:50,CUS-004808,PROD-0224,Tecnología,1,2443.89,0.0,2443.89,Tarjeta CMR,Miraflores
SALE-029260,2026-03-25 08:27:42,CUS-001829,PROD-0259,Hogar,1,850.21,0.15,722.68,Tarjeta CMR,Online
SALE-029261,2026-02-18 03:36:45,CUS-007634,PROD-0869,Moda,1,234.81,0.0,234.81,Débito,San Isidro
SALE-029262,2026-02-15 02:33:24,CUS-000283,PROD-0573,Hogar,2,620.64,0.15,1055.09,App Fpay,Online
SALE-029263,2026-01-25 13:50:19,CUS-000580,PROD-0020,Calzado,1,343.31,0.0,343.31,Débito,Lima Centro
SALE-029264,2026-02-19 09:59:43,CUS-004391,PROD-0277,Electrohogar,2,2191.36,0.0,4382.72,Débito,Miraflores
SALE-029265,2026-02-25 01:15:34,CUS-004323,PROD-0432,Tecnología,4,6144.41,0.0,24577.64,App Fpay,San Isidro
SALE-029266,2026-02-14 15:14:15,CUS-002761,PROD-1000,Hogar,2,300.15,0.15,510.25,Débito,Lima Centro
SALE-029267,2026-02-15 02:37:57,CUS-000470,PROD-0209,Calzado,1,552.44,0.0,552.44,Efectivo,Miraflores
SALE-029268,2026-04-16 06:28:02,CUS-002917,PROD-0908,Tecnología,2,5844.05,0.15,9934.89,Efectivo,Online
SALE-029269,2026-03-26 21:12:35,CUS-000607,PROD-0536,Hogar,1,274.37,0.0,274.37,Débito,Miraflores
SALE-029270,2026-03-01 01:40:01,CUS-006800,PROD-0749,Tecnología,1,626.35,0.15,532.4,Efectivo,Online
SALE-029271,2026-03-14 06:55:39,CUS-005764,PROD-0204,Tecnología,1,4016.84,0.15,3414.31,Efectivo,San Isidro
SALE-029272,2026-04-07 16:42:17,CUS-004127,PROD-0062,Hogar,2,377.62,0.15,641.95,Tarjeta CMR,Miraflores
SALE-029273,2026-05-02 12:07:19,CUS-009742,PROD-0863,Hogar,1,710.55,0.0,710.55,Débito,Miraflores
SALE-029274,2026-02-22 06:58:19,CUS-009401,PROD-0933,Electrohogar,3,2312.46,0.15,5896.77,Efectivo,Lima Centro
SALE-029275,2026-02-18 07:28:14,CUS-006214,PROD-0311,Calzado,1,127.77,0.0,127.77,Débito,Lima Centro
SALE-029276,2026-02-07 15:47:13,CUS-006853,PROD-0075,Electrohogar,1,2689.42,0.15,2286.01,App Fpay,San Isidro
SALE-029277,2026-03-02 21:00:51,CUS-009655,PROD-0496,Electrohogar,1,774.04,0.0,774.04,App Fpay,San Isidro
SALE-029278,2026-01-31 00:16:54,CUS-004063,PROD-0453,Hogar,3,1042.1,0.0,3126.3,App Fpay,Lima Centro
SALE-029279,2026-02-13 15:27:20,CUS-002796,PROD-0549,Tecnología,2,2092.19,0.15,3556.72,Débito,Online
SALE-029280,2026-02-20 16:02:26,CUS-005363,PROD-0991,Tecnología,2,4196.82,0.15,7134.59,Efectivo,Miraflores
SALE-029281,2026-03-12 16:43:07,CUS-003600,PROD-0257,Calzado,1,357.01,0.0,357.01,Débito,Miraflores
SALE-029282,2026-03-17 15:46:35,CUS-003945,PROD-0488,Hogar,1,1051.15,0.15,893.48,App Fpay,Lima Centro
SALE-029283,2026-01-10 20:57:22,CUS-006514,PROD-0113,Moda,1,130.11,0.0,130.11,Débito,Lima Centro
SALE-029284,2026-02-17 07:59:21,CUS-009273,PROD-0386,Calzado,1,501.05,0.0,501.05,App Fpay,Online
SALE-029285,2026-03-29 21:59:22,CUS-007992,PROD-0700,Electrohogar,3,1656.46,0.15,4223.97,App Fpay,San Isidro
SALE-029286,2026-02-27 10:47:25,CUS-002875,PROD-0671,Moda,1,39.92,0.0,39.92,Débito,Miraflores
SALE-029287,2026-01-08 08:11:05,CUS-005542,PROD-0278,Tecnología,1,5865.11,0.0,5865.11,Débito,Lima Centro
SALE-029288,2026-02-04 12:57:22,CUS-000739,PROD-0294,Calzado,1,84.95,0.0,84.95,App Fpay,Lima Centro
SALE-029289,2026-03-19 23:45:39,CUS-001713,PROD-0122,Calzado,1,536.78,0.0,536.78,Efectivo,Lima Centro
